ra,dec,phot_g_mean_mag
180437,-48208,79
180778,-48195,66
182061,-48693,53
184381,-48926,67
184684,-48860,77
184982,-48317,73
186287,-48309,66
186696,-48914,61
187894,-48985,80
188649,-48720,80
189030,-48462,80
189424,-48541,39
190134,-48106,78
190325,-48818,79
190378,-48960,22
190647,-48813,44
191348,-48170,63
192075,-48666,78
192581,-48460,62
193022,-48094,63
193278,-48943,39
193785,-48092,69
194000,-48035,80
195071,-48604,68
196125,-48133,76
196569,-48463,47
197365,-48525,67
197813,-48771,76
198680,-48957,56
199863,-48467,80
200761,-48563,63
201569,-48787,67
202138,-48972,76
202900,-48153,74
203620,-48272,64
203904,-48518,77
204809,-48997,73
204957,-48434,73
205300,-48318,68
206363,-48792,66
207002,-48172,75
207120,-48021,73
207583,-48274,78
207815,-48417,78
207884,-48293,72
207894,-48299,74
208584,-48693,72
208670,-48511,77
208673,-48135,71
209028,-48891,70
209616,-48465,70
211908,-48186,79
211920,-48704,64
212232,-48384,72
212760,-48783,64
213238,-48129,79
213542,-48578,74
215661,-48320,61
216822,-48637,70
216879,-48384,75
218007,-48849,76
219479,-48024,66
219638,-48396,77
221576,-48655,80
222443,-48636,70
223014,-48337,80
223090,-48136,76
223122,-48247,67
223180,-48493,70
223738,-48697,79
224168,-48534,80
224537,-48864,62
224757,-48235,76
224794,-48826,71
226050,-48188,80
226510,-48883,65
226663,-48276,80
226864,-48298,75
227022,-48167,74
227583,-48996,77
227983,-48738,39
227990,-48744,57
228130,-48219,60
228268,-48777,75
228508,-48758,78
228752,-48747,74
228974,-48074,59
229071,-48045,70
229167,-48291,80
230206,-48050,78
230440,-48319,55
231114,-48377,76
231150,-48582,75
231568,-48639,79
231767,-48456,67
233663,-48350,78
234053,-48713,71
234777,-48614,68
235641,-48692,80
236629,-48057,78
236668,-48737,67
237257,-48765,73
237260,-48550,79
237489,-48912,58
237892,-48607,78
238183,-48829,74
239265,-48163,62
241855,-48423,66
242496,-48574,79
242705,-48795,79
243276,-48756,80
243533,-48933,63
245360,-48540,77
245363,-48189,65
246653,-48420,80
246708,-48044,73
246801,-48788,69
248468,-48111,66
248525,-48462,68
249993,-48050,77
250066,-48308,62
250186,-48756,70
250331,-48763,68
250335,-48763,56
250792,-48877,67
251867,-48320,65
253731,-48103,69
253741,-48788,77
254773,-48875,66
255112,-48648,60
255112,-48648,75
255805,-48337,63
256118,-48455,76
256671,-48012,77
257034,-48884,64
257911,-48873,48
258738,-48560,76
259001,-48640,79
259549,-48054,75
259759,-48697,79
259964,-48550,65
260505,-48049,80
260947,-48707,73
261023,-48704,79
261594,-48615,69
261923,-48162,77
262934,-48752,78
263549,-48469,63
263570,-48527,61
265561,-48642,80
266017,-48312,76
266229,-48154,78
266487,-48934,62
267620,-48286,64
268997,-48939,69
269499,-48291,77
270176,-48477,80
270502,-48811,80
270970,-48932,69
271680,-48339,79
271737,-48687,80
271751,-48247,69
272765,-48304,70
273680,-48814,71
273861,-48851,64
275007,-48765,65
275086,-48520,77
275820,-48361,73
276168,-48792,80
276246,-48555,79
276725,-48117,52
277734,-48015,65
278735,-48151,76
279258,-48209,72
279632,-48721,61
280378,-48095,61
280788,-48824,74
281310,-48989,71
281391,-48460,68
281405,-48264,68
282636,-48379,78
283260,-48361,62
283692,-48948,72
284133,-48992,64
284157,-48076,73
284721,-48506,63
285159,-48284,69
286167,-48404,64
286732,-48299,60
286924,-48575,65
287101,-48683,80
287459,-48674,80
288753,-48963,65
289074,-48466,79
289208,-48634,79
291824,-48511,76
292477,-48459,77
293538,-48677,78
293804,-48099,46
294474,-48113,76
295403,-48667,78
295848,-48204,76
296416,-48957,77
297248,-48068,78
300050,-48749,76
301194,-48161,80
301915,-48653,78
304544,-48830,77
305651,-48865,74
306796,-48593,78
307042,-48603,77
308210,-48771,78
310513,-48783,75
311523,-48970,72
312130,-48670,78
312291,-48770,79
312311,-48224,67
312576,-48573,70
313135,-48255,76
314212,-48671,80
316571,-48526,71
316975,-48940,67
317911,-48774,80
319324,-48707,77
319469,-48719,62
320037,-48814,80
320689,-48458,66
325179,-48716,75
326174,-48834,74
329784,-48982,75
331360,-48719,80
332492,-48108,60
333150,-48763,78
334299,-48592,78
334787,-48035,74
336093,-48860,71
336115,-48816,73
336523,-48439,79
337746,-48316,77
339163,-48306,57
339631,-48681,74
341535,-48979,65
341579,-48390,77
343410,-48599,59
343815,-48492,66
343816,-48466,76
343959,-48708,77
345234,-48943,71
348391,-48800,77
349502,-48113,72
352585,-48243,80
356834,-48277,67
357754,-48659,65
2203,-47061,77
9017,-47575,78
10652,-47193,80
11441,-47552,56
11739,-47981,74
13799,-47407,66
15683,-47288,76
16100,-47940,61
16598,-47595,78
19891,-47292,64
21484,-47899,79
24441,-47178,73
24567,-47935,72
27585,-47816,59
29293,-47385,46
32976,-47171,63
33530,-47385,80
35484,-47946,80
35999,-47918,77
36746,-47704,42
40424,-47129,75
41964,-47915,77
45033,-47417,75
45470,-47559,77
46034,-47857,71
48226,-47155,71
48292,-47784,78
49361,-47752,54
50112,-47909,79
50389,-47777,61
52654,-47375,60
54062,-47201,77
55440,-47776,69
56316,-47360,55
56577,-47894,80
57924,-47317,66
59022,-47774,75
60914,-47862,66
62184,-47394,70
62384,-47430,79
62929,-47085,68
64159,-47097,77
64780,-47568,67
66015,-47157,75
70443,-47259,66
70466,-47826,74
70835,-47222,68
72240,-47134,74
75191,-47604,72
77997,-47274,78
80002,-47049,62
80124,-47518,76
80433,-47647,79
81022,-47341,79
82459,-47076,66
82540,-47078,54
83086,-47475,72
83235,-47689,77
83311,-47200,78
83507,-47551,80
84012,-47314,58
84237,-47965,76
84365,-47201,73
84537,-47714,73
85879,-47546,65
86457,-47007,72
88290,-47955,63
88551,-47185,71
91126,-47480,79
93701,-47012,79
94244,-47667,80
96788,-47821,80
96895,-47980,69
97738,-47258,79
97932,-47932,80
98388,-47498,79
98714,-47377,73
98913,-47434,71
100198,-47621,66
100206,-47675,59
101056,-47076,79
101294,-47223,72
101686,-47804,65
101923,-47300,68
102779,-47326,70
104750,-47023,73
108652,-47135,77
109861,-47221,79
110199,-47087,78
111238,-47111,80
111529,-47774,78
111836,-47783,80
111928,-47414,75
111997,-47107,74
113970,-47156,66
114096,-47242,79
114240,-47127,80
114611,-47711,75
115255,-47831,73
115846,-47047,78
116167,-47008,67
116708,-47062,78
116897,-47013,70
116905,-47071,76
117083,-47078,44
117761,-47936,72
117774,-47402,74
117808,-47216,65
118850,-47313,63
119334,-47891,65
119710,-47683,76
119759,-47141,66
119941,-47303,67
120983,-47816,74
121709,-47560,80
121773,-47794,70
121920,-47255,75
122213,-47174,72
122372,-47345,42
122395,-47352,76
122430,-47937,52
122773,-47937,78
124332,-47920,69
124410,-47076,79
124505,-47092,70
124686,-47757,80
124743,-47211,71
124991,-47680,80
125281,-47324,73
125552,-47783,76
127268,-47929,73
127270,-47929,55
127794,-47867,64
127915,-47241,67
128008,-47328,72
128169,-47042,61
128224,-47605,65
128611,-47126,77
128860,-47572,66
129171,-47500,77
129178,-47998,74
129420,-47362,78
129680,-47788,71
130305,-47317,47
130618,-47522,67
130771,-47642,78
130819,-47807,73
130911,-47403,78
131040,-47116,72
131131,-47986,70
131237,-47312,71
131581,-47550,68
131594,-47909,79
132151,-47779,80
132187,-47763,77
132353,-47489,80
132505,-47520,79
132727,-47882,80
133199,-47394,68
133318,-47222,79
133461,-47521,52
133780,-47608,80
134478,-47738,80
134718,-47234,51
135108,-47338,75
135285,-47251,77
136024,-47441,64
136038,-47098,34
136359,-47652,79
136643,-47919,77
137470,-47476,68
138362,-47757,78
138393,-47338,59
138900,-47483,79
139296,-47735,73
139695,-47205,75
139750,-47967,68
140145,-47567,77
140421,-47320,78
141534,-47764,73
142829,-47952,65
143071,-47146,77
143358,-47907,77
144539,-47388,80
146221,-47480,77
147235,-47912,80
147495,-47948,80
149090,-47754,69
149215,-47677,71
149731,-47489,70
149801,-47092,67
150270,-47353,80
151547,-47370,50
151547,-47370,69
152164,-47310,75
152416,-47308,76
152451,-47446,67
153270,-47920,66
153885,-47993,75
154389,-47947,62
154966,-47961,67
155070,-47699,50
155201,-47566,60
155591,-47971,74
156683,-47660,65
158237,-47003,47
158961,-47099,79
158976,-47482,79
159073,-47850,72
159091,-47910,77
159184,-47255,70
159315,-47888,78
160062,-47160,70
160592,-47220,65
161421,-47460,54
162172,-47750,63
163242,-47384,78
165920,-47282,76
166129,-47679,56
166440,-47442,68
166550,-47683,79
168270,-47055,72
168271,-47055,73
168396,-47824,77
168974,-47921,65
169001,-47306,70
169885,-47396,67
170122,-47359,77
171417,-47485,77
171771,-47761,73
172006,-47351,80
172721,-47976,77
173143,-47060,78
173805,-47373,46
173904,-47168,66
173982,-47642,52
174208,-47995,80
174382,-47305,77
174391,-47747,51
174699,-47851,67
176711,-47473,78
179182,-47072,62
179564,-47977,66
180082,-47655,73
180699,-47073,77
181263,-47400,79
182918,-47240,75
183735,-47949,80
184239,-47545,75
184819,-47830,79
185225,-47455,71
186089,-47373,66
186223,-47152,79
186734,-47592,80
186736,-47397,79
187658,-47596,79
188276,-47046,71
188754,-47973,79
189568,-47115,80
189633,-47943,77
190483,-47606,76
191676,-47280,77
192606,-47222,79
193554,-47166,79
193690,-47320,79
194164,-47686,75
194164,-47686,73
194295,-47207,78
194545,-47065,68
196277,-47117,64
196434,-47967,79
197048,-47690,75
197485,-47556,69
199436,-47590,66
200719,-47943,71
200719,-47943,67
200969,-47891,65
201436,-47819,76
202400,-47876,69
202915,-47841,72
203107,-47272,70
203279,-47773,77
204146,-47300,74
204298,-47016,77
205590,-47250,80
206160,-47217,69
206573,-47156,67
208012,-47866,67
208488,-47128,61
208806,-47092,74
209265,-47341,74
209421,-47010,73
209718,-47807,66
211743,-47589,70
212671,-47769,75
215814,-47417,60
216154,-47178,74
216878,-47099,76
217216,-47992,64
217588,-47011,73
217826,-47072,73
217871,-47729,69
218160,-47511,74
220460,-47275,59
220482,-47388,23
220814,-47571,69
221621,-47441,57
222368,-47798,77
222820,-47406,72
222877,-47084,79
223665,-47977,68
224117,-47351,74
224133,-47879,68
224133,-47879,60
224558,-47275,77
224632,-47436,70
224772,-47958,70
225472,-47008,76
225487,-47153,73
225739,-47942,63
226113,-47697,79
226279,-47051,46
226280,-47051,47
227627,-47612,73
228615,-47038,72
229144,-47697,71
229215,-47865,62
229541,-47900,69
229633,-47875,50
229641,-47879,69
230113,-47506,79
230270,-47760,67
230534,-47928,49
230644,-47137,80
231092,-47866,78
231297,-47217,60
231407,-47099,78
231532,-47931,80
231682,-47422,79
232745,-47920,66
233388,-47538,71
233626,-47230,77
233986,-47388,69
234770,-47112,76
234884,-47616,75
235242,-47736,55
236718,-47648,75
237568,-47024,73
237880,-47061,56
240174,-47014,64
241940,-47967,71
243814,-47372,51
244264,-47253,77
244954,-47219,80
245051,-47249,75
246345,-47529,76
246792,-47549,72
246796,-47555,45
248661,-47004,72
248719,-47990,79
249435,-47707,77
249888,-47558,80
249961,-47107,80
249987,-47784,79
249987,-47784,80
250273,-47746,74
250935,-47106,70
251221,-47645,68
251662,-47090,75
251879,-47590,68
252078,-47281,76
252247,-47719,71
252453,-47129,80
253266,-47240,75
254041,-47072,76
254060,-47725,77
254182,-47019,71
255924,-47161,61
256329,-47069,68
257375,-47261,77
257471,-47031,68
258362,-47253,71
258384,-47320,71
258422,-47949,76
258709,-47911,72
259375,-47104,78
259603,-47818,74
260094,-47932,76
260439,-47808,80
260817,-47468,52
261661,-47773,79
261765,-47137,71
261978,-47026,66
261998,-47364,77
263713,-47879,80
264053,-47356,76
264241,-47244,75
264511,-47929,79
265460,-47512,73
266202,-47715,68
267072,-47255,71
267579,-47231,74
269105,-47452,75
269862,-47774,79
269928,-47762,72
270067,-47554,67
271037,-47720,67
271516,-47689,68
271778,-47367,70
272405,-47353,80
272468,-47614,69
272768,-47513,57
273031,-47380,79
273238,-47769,76
273611,-47954,70
273658,-47374,76
274425,-47115,76
274667,-47532,78
275081,-47374,80
275573,-47176,78
276138,-47522,75
277265,-47182,74
277365,-47086,73
277483,-47221,53
277766,-47825,64
277836,-47313,71
279357,-47075,68
279510,-47178,77
279810,-47910,58
280183,-47027,68
280593,-47761,65
280998,-47248,73
281943,-47787,71
282672,-47780,70
283507,-47275,70
283538,-47263,73
284277,-47579,76
284290,-47391,70
284946,-47330,77
285197,-47044,77
285642,-47965,71
285794,-47052,66
285927,-47003,77
286844,-47532,74
287682,-47057,80
287800,-47607,77
288187,-47154,78
288419,-47133,79
288482,-47358,79
288628,-47041,78
288808,-47876,72
289497,-47075,72
291293,-47457,77
292106,-47882,75
297559,-47557,51
300355,-47397,70
302125,-47560,80
302266,-47068,59
302343,-47171,64
303385,-47713,61
304733,-47711,55
304826,-47581,60
306754,-47260,76
309392,-47291,29
310452,-47913,80
311287,-47283,80
311816,-47173,73
316034,-47961,67
317044,-47938,79
318373,-47551,61
319614,-47003,65
319836,-47055,64
324041,-47955,73
326561,-47403,71
327067,-47305,54
327145,-47776,67
327508,-47725,63
330030,-47657,71
330272,-47456,73
330583,-47146,78
330794,-47094,78
339654,-47710,80
339987,-47744,76
340654,-47212,59
343077,-47575,73
343113,-47993,72
344199,-47969,57
345737,-47848,66
345799,-47256,77
346591,-47786,80
348457,-47194,77
349692,-47435,66
349999,-47540,64
350630,-47520,75
352036,-47458,79
353247,-47742,74
355000,-47327,68
357201,-47650,64
357649,-47377,62
3685,-46033,68
3923,-46240,76
4198,-46574,79
4622,-46532,74
4836,-46499,64
8300,-46952,74
10331,-46085,43
12236,-46698,60
14221,-46864,75
15254,-46343,78
15430,-46216,79
15705,-46397,52
16521,-46718,37
17141,-46668,71
19432,-46172,77
21897,-46152,77
22377,-46756,52
24516,-46084,67
26908,-46257,62
27398,-46768,78
28008,-46641,78
28411,-46303,32
29906,-46263,77
32820,-46585,79
33086,-46817,77
35096,-46924,77
39364,-46646,77
40535,-46525,59
41320,-46287,64
41363,-46559,78
42218,-46347,76
45733,-46975,54
47768,-46351,72
48113,-46491,78
49405,-46202,79
50539,-46764,65
54610,-46244,79
57963,-46162,78
58092,-46581,73
58389,-46894,56
58656,-46417,69
59465,-46383,79
60323,-46137,70
61420,-46802,80
61776,-46298,79
62763,-46942,72
63541,-46133,68
66066,-46645,70
66775,-46949,60
67334,-46515,59
71043,-46268,76
71870,-46600,79
73008,-46852,69
74181,-46535,74
80089,-46564,74
81816,-46094,76
82881,-46055,79
84538,-46108,74
85808,-46454,70
86179,-46295,74
86614,-46597,50
87232,-46316,75
90526,-46368,79
91330,-46950,77
91748,-46206,67
92074,-46850,78
93169,-46886,74
95170,-46678,74
95179,-46969,78
99212,-46026,80
101149,-46774,71
101273,-46936,77
101306,-46853,75
102306,-46710,74
102478,-46613,50
102844,-46816,80
103167,-46809,78
103885,-46465,80
104503,-46096,68
107436,-46363,80
108139,-46759,44
108464,-46961,76
108543,-46326,70
108692,-46850,57
109064,-46774,52
109150,-46513,78
109290,-46695,75
109373,-46977,67
109716,-46480,78
109829,-46235,66
110658,-46512,80
112439,-46689,74
113470,-46738,80
113582,-46760,77
113820,-46578,76
115531,-46658,77
116579,-46160,76
116692,-46802,76
116881,-46608,52
117304,-46858,58
117310,-46373,40
117713,-46870,75
118857,-46666,74
119367,-46327,71
119409,-46593,72
119976,-46169,78
120612,-46335,74
120808,-46282,80
120929,-46567,77
121141,-46151,74
121335,-46978,61
121381,-46654,77
121802,-46641,80
122795,-46060,80
122890,-46233,80
123000,-46644,56
123128,-46264,63
123401,-46992,51
123440,-46579,65
123522,-46918,72
123531,-46645,79
123713,-46486,64
123813,-46186,78
123970,-46312,66
124136,-46059,76
124319,-46893,75
124788,-46205,67
125098,-46992,78
125398,-46336,74
127440,-46332,60
127824,-46518,71
128376,-46971,57
128381,-46248,74
129009,-46502,72
129416,-46283,68
129504,-46904,51
129610,-46776,78
129927,-46383,70
130157,-46649,36
130594,-46579,79
130697,-46807,68
130768,-46225,77
130948,-46799,71
131293,-46039,75
131466,-46294,80
131507,-46042,39
131828,-46155,56
131866,-46451,78
132639,-46529,50
132879,-46541,66
133010,-46289,79
133787,-46361,76
136208,-46816,69
137889,-46584,57
139782,-46639,76
140004,-46950,73
140504,-46759,74
140600,-46047,55
140916,-46909,62
141314,-46943,67
141606,-46126,80
142804,-46007,79
143875,-46112,78
144273,-46991,79
145256,-46166,74
145305,-46382,76
145508,-46654,80
145616,-46865,61
146920,-46640,69
147674,-46934,55
147832,-46194,53
147912,-46512,67
147919,-46548,42
148268,-46688,80
148596,-46637,64
149087,-46391,79
149283,-46678,75
149817,-46294,79
150250,-46924,79
150547,-46783,80
150836,-46636,61
151249,-46937,76
154334,-46835,64
155029,-46114,73
156167,-46179,76
157104,-46561,76
158385,-46976,72
158934,-46516,80
159368,-46329,80
159460,-46268,77
159731,-46657,78
162286,-46778,78
163139,-46217,77
163687,-46932,79
163717,-46583,71
164852,-46605,79
165065,-46601,77
166180,-46099,79
168042,-46267,62
168146,-46966,74
171967,-46973,80
172859,-46381,78
172882,-46094,79
173719,-46454,71
174404,-46710,79
175481,-46182,76
175495,-46350,73
177366,-46068,71
177453,-46015,72
177607,-46469,76
178400,-46742,69
178598,-46492,77
178893,-46189,78
179897,-46633,65
182742,-46321,74
183465,-46087,79
185243,-46646,76
186895,-46799,77
187567,-46584,75
189948,-46312,80
190345,-46145,53
191311,-46935,80
194517,-46428,71
194997,-46112,72
195484,-46285,76
197871,-46846,76
198666,-46858,79
199298,-46477,72
199305,-46346,76
199365,-46403,76
200240,-46880,55
202425,-46184,66
202879,-46735,75
203258,-46861,78
204348,-46428,59
204506,-46837,79
204688,-46973,73
205306,-46028,64
205733,-46990,71
205987,-46669,79
206568,-46367,75
206879,-46161,68
207165,-46974,69
207220,-46761,73
207947,-46899,57
207997,-46183,79
209082,-46593,55
209200,-46386,69
210079,-46127,65
210434,-46534,78
210634,-46185,71
211106,-46356,80
212742,-46911,79
214289,-46911,65
214658,-46111,77
214851,-46058,35
214878,-46100,71
215208,-46784,73
216227,-46529,56
216800,-46135,58
216890,-46214,72
216914,-46202,77
218209,-46702,80
218236,-46263,76
218465,-46465,70
218639,-46305,76
218795,-46462,69
218958,-46816,65
219079,-46245,50
219334,-46133,53
219794,-46585,59
219903,-46299,78
220510,-46298,73
220637,-46752,76
220885,-46427,80
223100,-46760,60
223335,-46973,78
223829,-46631,70
224143,-46950,69
224958,-46160,71
224978,-46248,72
227960,-46752,66
229015,-46626,74
229228,-46202,63
230854,-46140,63
231916,-46587,79
232351,-46733,45
232381,-46907,71
234232,-46151,80
235007,-46916,80
235420,-46879,80
235780,-46078,65
236670,-46700,75
239978,-46299,77
240292,-46539,78
241456,-46085,76
241689,-46379,80
241933,-46526,71
243247,-46811,75
244573,-46450,58
245055,-46349,80
245540,-46653,79
246996,-46251,64
247072,-46318,76
247426,-46243,51
247762,-46479,78
248462,-46559,67
248908,-46254,78
249499,-46155,61
249561,-46932,73
250765,-46070,60
251141,-46786,77
251517,-46486,68
251527,-46532,65
252205,-46401,77
253490,-46917,78
253681,-46090,78
254060,-46849,77
254918,-46483,77
254977,-46317,74
255748,-46188,74
256259,-46972,75
256584,-46053,78
256832,-46892,68
256896,-46680,68
257184,-46423,67
257587,-46738,69
257826,-46182,75
257977,-46195,80
258809,-46530,73
258977,-46337,77
259420,-46735,80
259675,-46799,70
259676,-46449,78
259769,-46636,80
259773,-46636,53
260157,-46046,73
260740,-46075,76
260973,-46277,64
261217,-46202,67
261793,-46716,64
261943,-46952,80
262349,-46696,76
262362,-46455,76
262955,-46037,58
262986,-46092,63
263205,-46256,78
263331,-46764,76
263390,-46084,79
263451,-46586,80
263517,-46600,76
263915,-46506,45
265318,-46922,58
265588,-46299,77
265624,-46432,77
265851,-46588,75
265935,-46606,76
266138,-46826,80
266183,-46043,67
266430,-46919,78
267326,-46218,79
267706,-46364,76
268194,-46649,78
269056,-46702,74
271565,-46476,60
271859,-46899,75
272428,-46306,78
272657,-46019,77
272695,-46952,80
273448,-46313,68
274047,-46024,75
274119,-46555,78
